Country_Name,Country_Code,Indicator_Name,Indicator_Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Period 1990-2000,Period 1990-2010,Period 2000-2010
Algeria,DZA,Divisia Decomposition Analysis - Energy Intensity component Index,16.1_DECOMP.EFFICIENCY.IND,,,,,,,,,,,,,,,,,,,,,1,,,
Algeria,DZA,Divisia Decomposition Analysis - Structure Component -Compound Annual Growth Rate (%),16.6_DECOMP.STRUCTURE.RATE,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Divisia Decomposition Analysis - Structure Component Index,16.3_DECOMP.STRUCTURE.INDEX,,,,,,,,,,,,,,,,,,,,,1,,,
Algeria,DZA,Energy intensity level of final energy (MJ/$2005 PPP),8.1.2_FINAL.ENERGY.INTENSITY,3.390978636,3.689828689,3.727914085,3.894470461,3.661723925,3.514666253,3.32528758,3.298604258,3.220089593,3.442922422,3.477651762,3.411611298,3.559984316,3.616912924,3.545496064,3.665419435,3.685316107,3.90171945,3.94403179,4.335760748,4.218726511,,,
Algeria,DZA,Energy intensity level of primary energy (MJ/$2005 PPP),6.1_PRIMARY.ENERGY.INTENSITY,5.912697238,6.331309028,6.391246541,6.528018951,6.349600157,6.340827491,5.936472176,6.01523647,5.92396088,6.129280311,6.092498796,5.954063993,6.045799904,6.032323751,5.78573028,5.747586033,6.038813856,6.224323341,6.180993741,6.568317946,6.300018301,,,
Algeria,DZA,Energy intensity of agricultural sector (MJ/$2005),14.1_AGR.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,0.223384961,0.302419112,,,
Algeria,DZA,Energy intensity of industrial sector (MJ/$2005),13.1_INDUSTRY.ENERGY.INTENSITY,3.537675597,3.784188175,3.73949027,3.926664406,3.756157362,3.842411039,3.669168024,3.684073904,3.345279221,3.33399605,3.20285804,3.272533196,3.313905659,3.054498218,2.813587552,2.745214159,2.823930733,2.82278661,2.760389763,2.774428378,2.773775886,,,
Algeria,DZA,Energy intensity of other sectors (MJ/$2005),15.1_OTHER.SECT.ENER.INTENS,7.818940999,8.794428112,8.617574293,9.046733612,8.383663726,8.041957068,8.018267404,7.775216546,7.873560248,8.249450606,8.360945889,8.173814859,8.504922578,9.17615053,8.80254693,9.262533266,9.280269277,9.350976132,8.837006177,9.124897826,8.72248182,,,
Algeria,DZA,Energy savings of primary energy (TJ),10.1_ENERGY.SAVINGS,,-64992.03946,-75635.06519,-95209.75024,-66994.29193,-68143.76178,-3939.311268,-17176.79468,-1983.049951,-39351.29342,-33387.11162,-7881.052086,-26550.10206,-25508.48084,28481.54833,38927.10794,-30328.30091,-77187.47213,-68049.97314,-170280.7542,-103916.4591,,,
Algeria,DZA,Final energy intensity -Compound Annual Growth Rate (%),8.1_FINAL.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,0.252705988,1.950539444,1.098058617
Algeria,DZA,Final to primary energy ratio (%),9.1_FINAL.PRIMARY.RATIO,57.350791,58.27908057,58.32843501,59.65776893,57.66857495,55.42914167,56.01453998,54.83748269,54.35703676,56.17172405,57.0808773,57.2988685,58.88359477,59.95886616,61.28000948,63.77319824,61.02715194,62.68503797,63.80902417,66.01021424,66.96371835,,,
Algeria,DZA,Geothermal energy consumption (% in TFEC),2.1.7_SHARE.GEOTHERMAL,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Geothermal energy consumption (TJ),3.1.7_GEOTHERMAL.CONSUM,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Hydro energy consumption (% in TFEC),2.1.3_SHARE.HYDRO,0.081150456,0.153560905,0.105449644,0.171740198,0.084709518,0.10300803,0.071073492,0.039147856,0.105526104,0.095396566,0.025457749,0.03226177,0.024927065,0.107397399,0.096183134,0.201101462,0.073172595,0.06985286,0.083843785,0.077443241,0.044096746,,,
Algeria,DZA,Hydro energy consumption (TJ),3.1.3_HYDRO.CONSUM,371.8703428,768.2022485,537.221645,894.2460595,420.7064326,511.2762364,353.8471967,190.9068707,540.0509414,516.909157,142.2525578,183.4894648,153.9503038,732.430929,682.752128,1570.642636,589.5208653,612.367889,758.563227,794.2059955,460.2597893,,,
Algeria,DZA,Liquid biofuels consumption (% in TFEC),2.1.4_SHARE.BIOFUELS,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Liquid biofuels consumption (TJ),3.1.4_BIOFUELS.CONSUM,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Marine energy consumption (% in TFEC),2.1.10_SHARE.MARINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Algeria,DZA,Marine energy consumption (TJ),3.1.10_MARINE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Algeria,DZA,Modern biomass consumption (% in TFEC),2.1.2_SHARE.MODERNBIO,2.40045E-05,4.99741E-05,5.29975E-05,8.06611E-05,8.45673E-05,8.46184E-05,8.43609E-05,0,0,0,,,,,,,,,,,,,,
Algeria,DZA,Modern biomass consumption (TJ),3.1.2_MODERNBIO.CONSUM,0.11,0.25,0.27,0.42,0.42,0.42,0.42,0,0,0,,,,,,,,,,,,,,
Algeria,DZA,Primary energy intensity -Compound Annual Growth Rate (%),7.1_PRIMARY.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,0.300011097,0.335503854,0.317755906
Algeria,DZA,Renewable electricity (% in total electricity output),4.1_SHARE.RE.IN.ELECTRICITY,0.838301043,1.689247622,1.088264246,1.818275471,0.834884072,0.978950038,0.653626416,0.348885891,0.924254148,0.819970109,0.212498032,0.25915493,0.206163194,0.896148253,0.8032,1.636444051,0.618861069,0.607592214,0.703350234,0.801151983,0.38191396,,,
Algeria,DZA,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,999.8703428,1982.202248,1877.221645,3155.24606,2681.706433,2772.276236,2614.847197,3203.906871,3742.050941,3718.909157,3344.252558,3385.489465,4464.950304,4248.430929,4198.752128,5840.642636,4444.520865,4882.367889,3541.563227,4001.205996,3557.259789,,,
Algeria,DZA,Renewable energy consumption(% in TFEC),2.1_SHARE.TOTAL.RE.IN.TFEC,0.218194153,0.3962352,0.36847427,0.605965861,0.539963361,0.558537036,0.525216315,0.657001425,0.731197792,0.686331746,0.598492885,0.595248802,0.722948286,0.622953528,0.591501837,0.747822416,0.551663468,0.556932141,0.391448009,0.390158678,0.340815309,,,
Algeria,DZA,Renewable energy electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,135,293,199,353,166,193,135,75,215,203,54,69,57,265,251,555,218,226,283,306,174,,,
Algeria,DZA,Renewable energy installed capacity (GW),5.1.2_RE.CAPACITY,0.286,0.286,0.286,0.275,0.275,0.275,0.275,0.275,0.274,0.274,0.274,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.282,,,
Algeria,DZA,Share of renewable capacity in total capacity (%),5.1_RE.SHARE.IN.CAPACITY,6.141292678,5.326876513,5.326876513,4.72996216,4.577992342,4.577992342,4.553734062,4.552980132,4.533421575,4.533421575,4.282588309,4.375,4.096561814,4.090577064,3.86153634,3.734827264,3.545650247,3.443187408,3.443187408,2.471315093,2.488528062,,,
Algeria,DZA,Solar energy consumption (% in TFEC),2.1.6_SHARE.SOLAR,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Solar energy consumption (TJ),3.1.6_SOLAR.CONSUM,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Thermal efficiency (%) in power supply,11.1_THERMAL.EFFICIENCY,32.26029536,33.17603543,33.79447594,33.92138827,32.82255312,31.91192882,33.36817706,32.94562491,31.62845933,32.17188779,32.6846966,32.58775466,32.01347552,31.76409796,31.79547669,32.89162706,32.39687585,33.71341361,33.70240005,31.198464,36.8854064,,,
Algeria,DZA,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,16104,17345,18286,19414,19883,19715,20654,21497,23262,24757,25412,26625,27648,29571,31250,33915,35226,37196,40236,38195,45560,,,
Algeria,DZA,Total final consumption (TJ),8.1.1_FINAL.ENERGY.CONSUMPTION,532864.54,572868.46,589199.53,602597.88,561485.38,559415.22,550972.75,552563.61,566921.27,625549.58,645760.52,649968.46,710113.1,771250.05,795334.62,864170.17,886238.29,966426.94,1000353.17,1126103.25,1131864.91,,,
Algeria,DZA,Total final energy consumtion (TFEC),1.1_TOTAL.FINAL.ENERGY.CONSUM,458248,500259,509458,520697,496646,496346,497861,487656,511770,541853,558779,568752,617603,681982,709846,781020,805658,876654,904734,1025533,1043750,,,
Algeria,DZA,Total installed generation capacity (GW),5.1.1_TOTAL.CAPACITY,4.657,5.369,5.369,5.814,6.007,6.007,6.039,6.04,6.044,6.044,6.398,6.4,6.835,6.845,7.251,7.497,7.897,8.132,8.132,11.33,11.332,,,
Algeria,DZA,Total primary energy supply (TJ),6.1.1_PRIMARY.ENERGY.SUPPLY,929131.98,982974.43,1010141.16,1010091.21,973641.85,1009243.88,983624.52,1007638.54,1042958.38,1113637.85,1131307.98,1134347.81,1205960.85,1286298.59,1297869.61,1355067.95,1452203.26,1541718.68,1567729.93,1705953.03,1690265.92,,,
Algeria,DZA,Traditional biomass consumption (% in TFEC),2.1.1_SHARE.TRADBIO,0.137019692,0.242624321,0.262971629,0.434145002,0.455169276,0.455444388,0.454058462,0.617937645,0.625749849,0.591009001,0.57310672,0.563057361,0.698051985,0.515604517,0.495365192,0.546741441,0.478521904,0.487097532,0.307656173,0.312752491,0.296755928,,,
Algeria,DZA,Traditional biomass consumption (TJ),3.1.1_TRADBIO.CONSUM,627.89,1213.75,1339.73,2260.58,2260.58,2260.58,2260.58,3013.41,3202.4,3202.4,3202.4,3202.4,4311.19,3516.33,3516.33,4270.16,3855.25,4270.16,2783.47,3207.38,3097.39,,,
Algeria,DZA,Transmission and distribution losses (%),12.1_TD.LOSSES,14.97087379,15.53765988,12.5063149,15.91530055,16.54483682,17.25206612,18.86745796,20.82380952,20.11857708,19.36936937,16.41540369,16.5156131,15.85957742,14.41833379,16.1301825,13.36618877,18.10260539,18.10234484,18.34592145,20.73560064,20.20267117,,,
Algeria,DZA,Waste energy consumption (% in TFEC),2.1.8_SHARE.WASTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Algeria,DZA,Waste energy consumption (TJ),3.1.8_WASTE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Algeria,DZA,Wind energy consumption (% in TFEC),2.1.5_SHARE.WIND,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Wind energy consumption (TJ),3.1.5_WIND.CONSUM,,,,,,,,,,,,,,,,,,,0,0,,,,
American Samoa,ASM,Access to Non-Solid Fuel (% of rural population),2.2_ACCESS.NONSOLIDFUEL.RURAL,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Access to Non-Solid Fuel (% of total population),2.1_ACCESS.NONSOLIDFUEL.TOT,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Access to Non-Solid Fuel (% of urban population),2.3_ACCESS.NONSOLIDFUEL.URBAN,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Access to electricity (% of rural population),1.2_ACCESS.ELECTRICITY.RURAL,34.79828,,,,,,,,,,39.52079,,,,,,,,,,42.69336,,,
American Samoa,ASM,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,48.85883,,,,,,,,,,52.53027,,,,,,,,,,55.76635,,,
American Samoa,ASM,Access to electricity (% of urban population),1.3_ACCESS.ELECTRICITY.URBAN,52.16813472,,,,,,,,,,54.17671682,,,,,,,,,,56.75366459,,,
American Samoa,ASM,Biogas consumption (% in TFEC),2.1.9_SHARE.BIOGAS,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Biogas consumption (TJ),3.1.9_BIOGAS.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Divisia Decomposition Analysis - Activity component  -Compound Annual Growth Rate (%),16.5_DECOMP.ACTIVITY.RATE,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Divisia Decomposition Analysis - Activity component Index,16.2_DECOMP.ACTIVITY.INDEX,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Divisia Decomposition Analysis - Energy Intensity component -Compound Annual Growth Rate (%),16.4_DECOMP.EFFICIENCY.RATE,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Divisia Decomposition Analysis - Energy Intensity component Index,16.1_DECOMP.EFFICIENCY.IND,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Divisia Decomposition Analysis - Structure Component -Compound Annual Growth Rate (%),16.6_DECOMP.STRUCTURE.RATE,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Divisia Decomposition Analysis - Structure Component Index,16.3_DECOMP.STRUCTURE.INDEX,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Energy intensity level of final energy (MJ/$2005 PPP),8.1.2_FINAL.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Energy intensity level of primary energy (MJ/$2005 PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Energy intensity of agricultural sector (MJ/$2005),14.1_AGR.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Energy intensity of industrial sector (MJ/$2005),13.1_INDUSTRY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Energy intensity of other sectors (MJ/$2005),15.1_OTHER.SECT.ENER.INTENS,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Energy savings of primary energy (TJ),10.1_ENERGY.SAVINGS,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Final energy intensity -Compound Annual Growth Rate (%),8.1_FINAL.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Final to primary energy ratio (%),9.1_FINAL.PRIMARY.RATIO,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Geothermal energy consumption (% in TFEC),2.1.7_SHARE.GEOTHERMAL,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Geothermal energy consumption (TJ),3.1.7_GEOTHERMAL.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Hydro energy consumption (% in TFEC),2.1.3_SHARE.HYDRO,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Hydro energy consumption (TJ),3.1.3_HYDRO.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Liquid biofuels consumption (% in TFEC),2.1.4_SHARE.BIOFUELS,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Liquid biofuels consumption (TJ),3.1.4_BIOFUELS.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Marine energy consumption (% in TFEC),2.1.10_SHARE.MARINE,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Marine energy consumption (TJ),3.1.10_MARINE.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Modern biomass consumption (% in TFEC),2.1.2_SHARE.MODERNBIO,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Modern biomass consumption (TJ),3.1.2_MODERNBIO.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Primary energy intensity -Compound Annual Growth Rate (%),7.1_PRIMARY.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Renewable electricity (% in total electricity output),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Renewable energy consumption(% in TFEC),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Renewable energy electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Renewable energy installed capacity (GW),5.1.2_RE.CAPACITY,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Share of renewable capacity in total capacity (%),5.1_RE.SHARE.IN.CAPACITY,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Solar energy consumption (% in TFEC),2.1.6_SHARE.SOLAR,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Solar energy consumption (TJ),3.1.6_SOLAR.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Thermal efficiency (%) in power supply,11.1_THERMAL.EFFICIENCY,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Total final consumption (TJ),8.1.1_FINAL.ENERGY.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Total final energy consumtion (TFEC),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Total installed generation capacity (GW),5.1.1_TOTAL.CAPACITY,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Total primary energy supply (TJ),6.1.1_PRIMARY.ENERGY.SUPPLY,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Traditional biomass consumption (% in TFEC),2.1.1_SHARE.TRADBIO,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Traditional biomass consumption (TJ),3.1.1_TRADBIO.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Transmission and distribution losses (%),12.1_TD.LOSSES,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Waste energy consumption (% in TFEC),2.1.8_SHARE.WASTE,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Waste energy consumption (TJ),3.1.8_WASTE.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Wind energy consumption (% in TFEC),2.1.5_SHARE.WIND,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Wind energy consumption (TJ),3.1.5_WIND.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Access to Non-Solid Fuel (% of rural population),2.2_ACCESS.NONSOLIDFUEL.RURAL,,,,,,,,,,,,,,,,,,,,,95,,,
Andorra,ADO,Access to Non-Solid Fuel (% of total population),2.1_ACCESS.NONSOLIDFUEL.TOT,95,,,,,,,,,,95,,,,,,,,,,95,,,
Andorra,ADO,Access to Non-Solid Fuel (% of urban population),2.3_ACCESS.NONSOLIDFUEL.URBAN,,,,,,,,,,,,,,,,,,,,,95,,,
Andorra,ADO,Access to electricity (% of rural population),1.2_ACCESS.ELECTRICITY.RURAL,100,,,,,,,,,,100,,,,,,,,,,100,,,
Andorra,ADO,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,100,,,,,,,,,,100,,,,,,,,,,100,,,
Andorra,ADO,Access to electricity (% of urban population),1.3_ACCESS.ELECTRICITY.URBAN,100,,,,,,,,,,100,,,,,,,,,,100,,,
Andorra,ADO,Biogas consumption (% in TFEC),2.1.9_SHARE.BIOGAS,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Biogas consumption (TJ),3.1.9_BIOGAS.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Divisia Decomposition Analysis - Activity component  -Compound Annual Growth Rate (%),16.5_DECOMP.ACTIVITY.RATE,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Divisia Decomposition Analysis - Activity component Index,16.2_DECOMP.ACTIVITY.INDEX,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Divisia Decomposition Analysis - Energy Intensity component -Compound Annual Growth Rate (%),16.4_DECOMP.EFFICIENCY.RATE,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Divisia Decomposition Analysis - Energy Intensity component Index,16.1_DECOMP.EFFICIENCY.IND,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Divisia Decomposition Analysis - Structure Component -Compound Annual Growth Rate (%),16.6_DECOMP.STRUCTURE.RATE,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Divisia Decomposition Analysis - Structure Component Index,16.3_DECOMP.STRUCTURE.INDEX,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Energy intensity level of final energy (MJ/$2005 PPP),8.1.2_FINAL.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Energy intensity level of primary energy (MJ/$2005 PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Energy intensity of agricultural sector (MJ/$2005),14.1_AGR.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Energy intensity of industrial sector (MJ/$2005),13.1_INDUSTRY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Energy intensity of other sectors (MJ/$2005),15.1_OTHER.SECT.ENER.INTENS,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Energy savings of primary energy (TJ),10.1_ENERGY.SAVINGS,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Final energy intensity -Compound Annual Growth Rate (%),8.1_FINAL.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Final to primary energy ratio (%),9.1_FINAL.PRIMARY.RATIO,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Geothermal energy consumption (% in TFEC),2.1.7_SHARE.GEOTHERMAL,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Geothermal energy consumption (TJ),3.1.7_GEOTHERMAL.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Hydro energy consumption (% in TFEC),2.1.3_SHARE.HYDRO,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Hydro energy consumption (TJ),3.1.3_HYDRO.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Liquid biofuels consumption (% in TFEC),2.1.4_SHARE.BIOFUELS,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Liquid biofuels consumption (TJ),3.1.4_BIOFUELS.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Marine energy consumption (% in TFEC),2.1.10_SHARE.MARINE,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Marine energy consumption (TJ),3.1.10_MARINE.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Modern biomass consumption (% in TFEC),2.1.2_SHARE.MODERNBIO,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Modern biomass consumption (TJ),3.1.2_MODERNBIO.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Primary energy intensity -Compound Annual Growth Rate (%),7.1_PRIMARY.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Renewable electricity (% in total electricity output),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Renewable energy consumption(% in TFEC),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Renewable energy electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Renewable energy installed capacity (GW),5.1.2_RE.CAPACITY,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Share of renewable capacity in total capacity (%),5.1_RE.SHARE.IN.CAPACITY,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Solar energy consumption (% in TFEC),2.1.6_SHARE.SOLAR,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Solar energy consumption (TJ),3.1.6_SOLAR.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Thermal efficiency (%) in power supply,11.1_THERMAL.EFFICIENCY,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Total final consumption (TJ),8.1.1_FINAL.ENERGY.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Total final energy consumtion (TFEC),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Total installed generation capacity (GW),5.1.1_TOTAL.CAPACITY,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Total primary energy supply (TJ),6.1.1_PRIMARY.ENERGY.SUPPLY,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Traditional biomass consumption (% in TFEC),2.1.1_SHARE.TRADBIO,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Traditional biomass consumption (TJ),3.1.1_TRADBIO.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Transmission and distribution losses (%),12.1_TD.LOSSES,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Waste energy consumption (% in TFEC),2.1.8_SHARE.WASTE,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Waste energy consumption (TJ),3.1.8_WASTE.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Wind energy consumption (% in TFEC),2.1.5_SHARE.WIND,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Wind energy consumption (TJ),3.1.5_WIND.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Access to Non-Solid Fuel (% of rural population),2.2_ACCESS.NONSOLIDFUEL.RURAL,,,,,,,,,,,,,,,,,,,,,11,,,
Angola,AGO,Access to Non-Solid Fuel (% of total population),2.1_ACCESS.NONSOLIDFUEL.TOT,5,,,,,,,,,,16.23477,,,,,,,,,,44.77891,,,
Angola,AGO,Access to Non-Solid Fuel (% of urban population),2.3_ACCESS.NONSOLIDFUEL.URBAN,,,,,,,,,,,,,,,,,,,,,84,,,
Angola,AGO,Access to electricity (% of rural population),1.2_ACCESS.ELECTRICITY.RURAL,0.1,,,,,,,,,,0.6,,,,,,,,,,5.5,,,
Angola,AGO,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,28.21566,,,,,,,,,,31.05585,,,,,,,,,,34.6,,,
